index,label,prediction_set,set_size,uncertainty_score,correct
4443,8,[8],1,1.0,True
4444,8,[8],1,1.0,True
4445,8,[8],1,1.0,True
4446,7,[7],1,1.0,True
4447,2,[2],1,1.0,True
4448,8,[8],1,1.0,True
4449,6,[6],1,1.0,True
4450,6,[6],1,1.0,True
4451,5,[5],1,1.0,True
4452,2,[2],1,1.0,True
4453,5,[5],1,1.0,True
4454,7,[7],1,1.0,True
4455,3,[],0,0.0,False
4456,0,[],0,0.0,False
4457,3,[3],1,1.0,True
4458,3,[3],1,1.0,True
4459,0,[0],1,1.0,True
4460,7,[7],1,1.0,True
4461,9,[9],1,1.0,True
4462,3,[3],1,1.0,True
4463,6,[6],1,1.0,True
4464,5,[5],1,1.0,True
4465,3,[3],1,1.0,True
4466,0,[0],1,1.0,True
4467,0,[0],1,1.0,True
4468,8,[8],1,1.0,True
4469,2,[2],1,1.0,True
4470,7,[7],1,1.0,True
4471,5,[5],1,1.0,True
4472,6,[6],1,1.0,True
4473,3,[3],1,1.0,True
4474,3,[3],1,1.0,True
4475,9,[9],1,1.0,True
4476,9,[9],1,1.0,True
4477,7,[7],1,1.0,True
4478,7,[7],1,1.0,True
4479,5,[5],1,1.0,True
4480,5,[5],1,1.0,True
4481,1,[1],1,1.0,True
4482,1,[1],1,1.0,True
4483,7,[7],1,1.0,True
4484,3,[7],1,1.0,False
4485,8,[8],1,1.0,True
4486,3,[],0,0.0,False
4487,8,[8],1,1.0,True
4488,2,[2],1,1.0,True
4489,5,[5],1,1.0,True
4490,0,[0],1,1.0,True
4491,3,[5],1,1.0,False
4492,4,[7],1,1.0,False
4493,9,[9],1,1.0,True
4494,3,[3],1,1.0,True
4495,8,[8],1,1.0,True
4496,4,[4],1,1.0,True
4497,2,[2],1,1.0,True
4498,2,[2],1,1.0,True
4499,6,[6],1,1.0,True
4500,2,[3],1,1.0,False
4501,5,[3],1,1.0,False
4502,3,[3],1,1.0,True
4503,8,[8],1,1.0,True
4504,1,[1],1,1.0,True
4505,8,[8],1,1.0,True
4506,2,[2],1,1.0,True
4507,4,[4],1,1.0,True
4508,4,[4],1,1.0,True
4509,3,[3],1,1.0,True
4510,7,[7],1,1.0,True
4511,7,[7],1,1.0,True
4512,0,[0],1,1.0,True
4513,4,[],0,0.0,False
4514,4,[4],1,1.0,True
4515,5,[5],1,1.0,True
4516,6,[6],1,1.0,True
4517,2,[2],1,1.0,True
4518,5,[5],1,1.0,True
4519,7,[],0,0.0,False
4520,9,[9],1,1.0,True
4521,3,[3],1,1.0,True
4522,4,[],0,0.0,False
4523,1,[1],1,1.0,True
4524,4,[4],1,1.0,True
4525,4,[4],1,1.0,True
4526,3,[3],1,1.0,True
4527,1,[9],1,1.0,False
4528,2,[2],1,1.0,True
4529,0,[0],1,1.0,True
4530,7,[7],1,1.0,True
4531,3,[3],1,1.0,True
4532,7,[7],1,1.0,True
4533,5,[],0,0.0,False
4534,3,[3],1,1.0,True
4535,5,[5],1,1.0,True
4536,1,[1],1,1.0,True
4537,5,[5],1,1.0,True
4538,9,[9],1,1.0,True
4539,0,[0],1,1.0,True
4540,9,[9],1,1.0,True
4541,6,[6],1,1.0,True
4542,0,[0],1,1.0,True
4543,2,[2],1,1.0,True
4544,0,[0],1,1.0,True
4545,5,[],0,0.0,False
4546,0,[0],1,1.0,True
4547,0,[0],1,1.0,True
4548,9,[9],1,1.0,True
4549,3,[3],1,1.0,True
4550,3,[3],1,1.0,True
4551,3,[],0,0.0,False
4552,4,[4],1,1.0,True
4553,4,[4],1,1.0,True
4554,4,[4],1,1.0,True
4555,7,[7],1,1.0,True
4556,3,[3],1,1.0,True
4557,6,[6],1,1.0,True
4558,4,[4],1,1.0,True
4559,1,[1],1,1.0,True
4560,4,[4],1,1.0,True
4561,9,[9],1,1.0,True
4562,5,[4],1,1.0,False
4563,6,[6],1,1.0,True
4564,8,[8],1,1.0,True
4565,3,[3],1,1.0,True
4566,5,[5],1,1.0,True
4567,2,[],0,0.0,False
4568,1,[1],1,1.0,True
4569,5,[5],1,1.0,True
4570,3,[3],1,1.0,True
4571,9,[9],1,1.0,True
4572,9,[9],1,1.0,True
4573,2,[2],1,1.0,True
4574,8,[8],1,1.0,True
4575,4,[],0,0.0,False
4576,9,[9],1,1.0,True
4577,3,[3],1,1.0,True
4578,5,[5],1,1.0,True
4579,6,[6],1,1.0,True
4580,6,[6],1,1.0,True
4581,1,[1],1,1.0,True
4582,8,[8],1,1.0,True
4583,2,[2],1,1.0,True
4584,0,[0],1,1.0,True
4585,7,[7],1,1.0,True
4586,9,[9],1,1.0,True
4587,7,[7],1,1.0,True
4588,3,[6],1,1.0,False
4589,0,[0],1,1.0,True
4590,6,[],0,0.0,False
4591,9,[9],1,1.0,True
4592,5,[5],1,1.0,True
4593,7,[7],1,1.0,True
4594,9,[9],1,1.0,True
4595,2,[2],1,1.0,True
4596,1,[1],1,1.0,True
4597,0,[0],1,1.0,True
4598,2,[2],1,1.0,True
4599,5,[5],1,1.0,True
4600,7,[7],1,1.0,True
4601,7,[7],1,1.0,True
4602,5,[5],1,1.0,True
4603,0,[0],1,1.0,True
4604,9,[9],1,1.0,True
4605,3,[3],1,1.0,True
4606,9,[9],1,1.0,True
4607,6,[],0,0.0,False
4608,6,[6],1,1.0,True
4609,4,[4],1,1.0,True
4610,7,[7],1,1.0,True
4611,1,[1],1,1.0,True
4612,3,[3],1,1.0,True
4613,6,[6],1,1.0,True
4614,5,[5],1,1.0,True
4615,7,[7],1,1.0,True
4616,9,[9],1,1.0,True
4617,4,[4],1,1.0,True
4618,9,[9],1,1.0,True
4619,1,[1],1,1.0,True
4620,8,[8],1,1.0,True
4621,2,[2],1,1.0,True
4622,3,[],0,0.0,False
4623,7,[7],1,1.0,True
4624,5,[5],1,1.0,True
4625,5,[5],1,1.0,True
4626,0,[0],1,1.0,True
4627,8,[8],1,1.0,True
4628,4,[4],1,1.0,True
4629,5,[5],1,1.0,True
4630,0,[0],1,1.0,True
4631,3,[3],1,1.0,True
4632,3,[3],1,1.0,True
4633,0,[0],1,1.0,True
4634,9,[9],1,1.0,True
4635,7,[7],1,1.0,True
4636,4,[4],1,1.0,True
4637,6,[6],1,1.0,True
4638,5,[5],1,1.0,True
4639,9,[9],1,1.0,True
4640,5,[5],1,1.0,True
4641,9,[9],1,1.0,True
4642,3,[3],1,1.0,True
4643,2,[3],1,1.0,False
4644,1,[1],1,1.0,True
4645,2,[2],1,1.0,True
4646,9,[9],1,1.0,True
4647,3,[3],1,1.0,True
4648,5,[5],1,1.0,True
4649,9,[9],1,1.0,True
4650,1,[1],1,1.0,True
4651,5,[5],1,1.0,True
4652,4,[4],1,1.0,True
4653,6,[],0,0.0,False
4654,7,[7],1,1.0,True
4655,0,[0],1,1.0,True
4656,1,[1],1,1.0,True
4657,2,[2],1,1.0,True
4658,3,[3],1,1.0,True
4659,2,[2],1,1.0,True
4660,9,[9],1,1.0,True
4661,8,[8],1,1.0,True
4662,0,[0],1,1.0,True
4663,4,[4],1,1.0,True
4664,8,[8],1,1.0,True
4665,5,[],0,0.0,False
4666,0,[],0,0.0,False
4667,4,[4],1,1.0,True
4668,6,[6],1,1.0,True
4669,4,[4],1,1.0,True
4670,8,[8],1,1.0,True
4671,1,[1],1,1.0,True
4672,0,[0],1,1.0,True
4673,8,[8],1,1.0,True
4674,7,[7],1,1.0,True
4675,0,[0],1,1.0,True
4676,0,[],0,0.0,False
4677,6,[6],1,1.0,True
4678,0,[0],1,1.0,True
4679,7,[7],1,1.0,True
4680,9,[9],1,1.0,True
4681,9,[9],1,1.0,True
4682,2,[2],1,1.0,True
4683,0,[0],1,1.0,True
4684,6,[6],1,1.0,True
4685,6,[6],1,1.0,True
4686,1,[1],1,1.0,True
4687,8,[8],1,1.0,True
4688,8,[0],1,1.0,False
4689,2,[2],1,1.0,True
4690,0,[],0,0.0,False
4691,5,[5],1,1.0,True
4692,0,[0],1,1.0,True
4693,6,[6],1,1.0,True
4694,3,[3],1,1.0,True
4695,4,[2],1,1.0,False
4696,5,[5],1,1.0,True
4697,8,[8],1,1.0,True
4698,5,[5],1,1.0,True
4699,4,[0],1,1.0,False
4700,1,[1],1,1.0,True
4701,5,[5],1,1.0,True
4702,6,[6],1,1.0,True
4703,5,[5],1,1.0,True
4704,3,[3],1,1.0,True
4705,6,[6],1,1.0,True
4706,1,[1],1,1.0,True
4707,0,[0],1,1.0,True
4708,0,[0],1,1.0,True
4709,1,[1],1,1.0,True
4710,3,[],0,0.0,False
4711,6,[6],1,1.0,True
4712,1,[1],1,1.0,True
4713,4,[4],1,1.0,True
4714,5,[5],1,1.0,True
4715,1,[1],1,1.0,True
4716,3,[5],1,1.0,False
4717,2,[2],1,1.0,True
4718,3,[3],1,1.0,True
4719,1,[1],1,1.0,True
4720,2,[],0,0.0,False
4721,4,[4],1,1.0,True
4722,8,[8],1,1.0,True
4723,6,[6],1,1.0,True
4724,3,[3],1,1.0,True
4725,7,[7],1,1.0,True
4726,5,[5],1,1.0,True
4727,0,[0],1,1.0,True
4728,5,[5],1,1.0,True
4729,5,[5],1,1.0,True
4730,1,[1],1,1.0,True
4731,4,[4],1,1.0,True
4732,9,[9],1,1.0,True
4733,8,[8],1,1.0,True
4734,1,[1],1,1.0,True
4735,3,[3],1,1.0,True
4736,0,[0],1,1.0,True
4737,9,[9],1,1.0,True
4738,7,[7],1,1.0,True
4739,2,[2],1,1.0,True
4740,3,[3],1,1.0,True
4741,9,[9],1,1.0,True
4742,5,[5],1,1.0,True
4743,0,[0],1,1.0,True
4744,8,[8],1,1.0,True
4745,4,[4],1,1.0,True
4746,1,[1],1,1.0,True
4747,8,[8],1,1.0,True
4748,8,[8],1,1.0,True
4749,3,[],0,0.0,False
4750,0,[0],1,1.0,True
4751,0,[0],1,1.0,True
4752,5,[5],1,1.0,True
4753,1,[1],1,1.0,True
4754,9,[9],1,1.0,True
4755,7,[7],1,1.0,True
4756,6,[6],1,1.0,True
4757,7,[7],1,1.0,True
4758,7,[7],1,1.0,True
4759,2,[2],1,1.0,True
4760,0,[0],1,1.0,True
4761,9,[9],1,1.0,True
4762,1,[1],1,1.0,True
4763,4,[4],1,1.0,True
4764,5,[5],1,1.0,True
4765,7,[7],1,1.0,True
4766,8,[8],1,1.0,True
4767,5,[5],1,1.0,True
4768,6,[6],1,1.0,True
4769,1,[1],1,1.0,True
4770,5,[5],1,1.0,True
4771,9,[9],1,1.0,True
4772,8,[8],1,1.0,True
4773,0,[0],1,1.0,True
4774,7,[7],1,1.0,True
4775,7,[7],1,1.0,True
4776,7,[7],1,1.0,True
4777,9,[9],1,1.0,True
4778,3,[],0,0.0,False
4779,3,[3],1,1.0,True
4780,5,[5],1,1.0,True
4781,8,[8],1,1.0,True
4782,7,[7],1,1.0,True
4783,5,[5],1,1.0,True
4784,2,[2],1,1.0,True
4785,2,[2],1,1.0,True
4786,2,[2],1,1.0,True
4787,4,[4],1,1.0,True
4788,3,[3],1,1.0,True
4789,9,[9],1,1.0,True
4790,4,[4],1,1.0,True
4791,0,[],0,0.0,False
4792,1,[1],1,1.0,True
4793,9,[9],1,1.0,True
4794,3,[3],1,1.0,True
4795,0,[],0,0.0,False
4796,5,[5],1,1.0,True
4797,2,[2],1,1.0,True
4798,8,[8],1,1.0,True
4799,8,[8],1,1.0,True
4800,9,[9],1,1.0,True
4801,1,[1],1,1.0,True
4802,8,[8],1,1.0,True
4803,4,[4],1,1.0,True
4804,0,[0],1,1.0,True
4805,3,[],0,0.0,False
4806,7,[7],1,1.0,True
4807,5,[5],1,1.0,True
4808,7,[7],1,1.0,True
4809,1,[1],1,1.0,True
4810,3,[5],1,1.0,False
4811,6,[6],1,1.0,True
4812,5,[],0,0.0,False
4813,5,[5],1,1.0,True
4814,4,[4],1,1.0,True
4815,4,[4],1,1.0,True
4816,8,[8],1,1.0,True
4817,7,[7],1,1.0,True
4818,8,[8],1,1.0,True
4819,8,[8],1,1.0,True
4820,0,[0],1,1.0,True
4821,4,[4],1,1.0,True
4822,1,[1],1,1.0,True
4823,6,[6],1,1.0,True
4824,3,[3],1,1.0,True
4825,3,[],0,0.0,False
4826,3,[3],1,1.0,True
4827,7,[7],1,1.0,True
4828,6,[6],1,1.0,True
4829,6,[6],1,1.0,True
4830,5,[5],1,1.0,True
4831,4,[4],1,1.0,True
4832,8,[8],1,1.0,True
4833,6,[6],1,1.0,True
4834,0,[0],1,1.0,True
4835,0,[0],1,1.0,True
4836,6,[6],1,1.0,True
4837,3,[3],1,1.0,True
4838,2,[6],1,1.0,False
4839,3,[3],1,1.0,True
4840,9,[9],1,1.0,True
4841,7,[7],1,1.0,True
4842,6,[6],1,1.0,True
4843,6,[6],1,1.0,True
4844,3,[3],1,1.0,True
4845,0,[0],1,1.0,True
4846,9,[9],1,1.0,True
4847,0,[0],1,1.0,True
4848,6,[6],1,1.0,True
4849,3,[3],1,1.0,True
4850,9,[9],1,1.0,True
4851,0,[0],1,1.0,True
4852,3,[3],1,1.0,True
4853,8,[8],1,1.0,True
4854,0,[0],1,1.0,True
4855,1,[1],1,1.0,True
4856,9,[9],1,1.0,True
4857,5,[5],1,1.0,True
4858,7,[7],1,1.0,True
4859,6,[6],1,1.0,True
4860,7,[7],1,1.0,True
4861,1,[9],1,1.0,False
4862,4,[4],1,1.0,True
4863,4,[4],1,1.0,True
4864,7,[7],1,1.0,True
4865,2,[2],1,1.0,True
4866,0,[0],1,1.0,True
4867,8,[8],1,1.0,True
4868,0,[0],1,1.0,True
4869,7,[7],1,1.0,True
4870,2,[2],1,1.0,True
4871,4,[4],1,1.0,True
4872,9,[9],1,1.0,True
4873,7,[7],1,1.0,True
4874,7,[7],1,1.0,True
4875,3,[3],1,1.0,True
4876,5,[5],1,1.0,True
4877,8,[8],1,1.0,True
4878,3,[3],1,1.0,True
4879,2,[2],1,1.0,True
4880,3,[3],1,1.0,True
4881,2,[2],1,1.0,True
4882,7,[7],1,1.0,True
4883,6,[6],1,1.0,True
4884,5,[2],1,1.0,False
4885,0,[0],1,1.0,True
4886,3,[3],1,1.0,True
4887,7,[7],1,1.0,True
4888,9,[9],1,1.0,True
4889,0,[0],1,1.0,True
4890,8,[8],1,1.0,True
4891,8,[8],1,1.0,True
4892,4,[4],1,1.0,True
4893,4,[4],1,1.0,True
4894,0,[0],1,1.0,True
4895,4,[4],1,1.0,True
4896,4,[4],1,1.0,True
4897,5,[3],1,1.0,False
4898,0,[],0,0.0,False
4899,0,[0],1,1.0,True
4900,9,[9],1,1.0,True
4901,7,[7],1,1.0,True
4902,8,[8],1,1.0,True
4903,2,[],0,0.0,False
4904,9,[9],1,1.0,True
4905,6,[6],1,1.0,True
4906,9,[9],1,1.0,True
4907,6,[6],1,1.0,True
4908,2,[2],1,1.0,True
4909,5,[5],1,1.0,True
4910,3,[3],1,1.0,True
4911,6,[6],1,1.0,True
4912,9,[9],1,1.0,True
4913,4,[4],1,1.0,True
4914,1,[1],1,1.0,True
4915,2,[2],1,1.0,True
4916,6,[6],1,1.0,True
4917,8,[8],1,1.0,True
4918,9,[],0,0.0,False
4919,4,[3],1,1.0,False
4920,1,[9],1,1.0,False
4921,5,[5],1,1.0,True
4922,8,[8],1,1.0,True
4923,5,[5],1,1.0,True
4924,5,[],0,0.0,False
4925,3,[3],1,1.0,True
4926,4,[4],1,1.0,True
4927,4,[4],1,1.0,True
4928,2,[2],1,1.0,True
4929,4,[4],1,1.0,True
4930,3,[3],1,1.0,True
4931,9,[9],1,1.0,True
4932,8,[8],1,1.0,True
4933,8,[1],1,1.0,False
4934,2,[2],1,1.0,True
4935,9,[9],1,1.0,True
4936,5,[5],1,1.0,True
4937,7,[7],1,1.0,True
4938,7,[7],1,1.0,True
4939,7,[7],1,1.0,True
4940,0,[0],1,1.0,True
4941,8,[8],1,1.0,True
4942,6,[6],1,1.0,True
4943,0,[0],1,1.0,True
4944,5,[5],1,1.0,True
4945,6,[4],1,1.0,False
4946,4,[4],1,1.0,True
4947,9,[9],1,1.0,True
4948,0,[0],1,1.0,True
4949,2,[2],1,1.0,True
4950,1,[1],1,1.0,True
4951,9,[9],1,1.0,True
4952,8,[8],1,1.0,True
4953,0,[0],1,1.0,True
4954,6,[6],1,1.0,True
4955,2,[2],1,1.0,True
4956,6,[6],1,1.0,True
4957,4,[4],1,1.0,True
4958,9,[9],1,1.0,True
4959,9,[9],1,1.0,True
4960,0,[0],1,1.0,True
4961,7,[7],1,1.0,True
4962,8,[8],1,1.0,True
4963,3,[3],1,1.0,True
4964,8,[8],1,1.0,True
4965,7,[7],1,1.0,True
4966,4,[4],1,1.0,True
4967,6,[6],1,1.0,True
4968,6,[6],1,1.0,True
4969,0,[0],1,1.0,True
4970,5,[5],1,1.0,True
4971,7,[7],1,1.0,True
4972,5,[5],1,1.0,True
4973,5,[5],1,1.0,True
4974,0,[0],1,1.0,True
4975,9,[9],1,1.0,True
4976,4,[4],1,1.0,True
4977,3,[3],1,1.0,True
4978,2,[0],1,1.0,False
4979,7,[7],1,1.0,True
4980,5,[4],1,1.0,False
4981,7,[6],1,1.0,False
4982,5,[5],1,1.0,True
4983,7,[7],1,1.0,True
4984,7,[7],1,1.0,True
4985,0,[5],1,1.0,False
4986,2,[2],1,1.0,True
4987,2,[2],1,1.0,True
4988,5,[5],1,1.0,True
4989,4,[5],1,1.0,False
4990,9,[9],1,1.0,True
4991,1,[1],1,1.0,True
4992,7,[7],1,1.0,True
4993,3,[3],1,1.0,True
4994,6,[6],1,1.0,True
4995,7,[7],1,1.0,True
4996,4,[4],1,1.0,True
4997,0,[0],1,1.0,True
4998,1,[],0,0.0,False
4999,6,[6],1,1.0,True
5000,4,[4],1,1.0,True
5001,6,[6],1,1.0,True
5002,7,[7],1,1.0,True
5003,8,[8],1,1.0,True
5004,7,[7],1,1.0,True
5005,2,[],0,0.0,False
5006,9,[9],1,1.0,True
5007,2,[2],1,1.0,True
5008,4,[4],1,1.0,True
5009,2,[2],1,1.0,True
5010,8,[8],1,1.0,True
5011,4,[4],1,1.0,True
5012,6,[6],1,1.0,True
5013,5,[5],1,1.0,True
5014,5,[5],1,1.0,True
5015,0,[0],1,1.0,True
5016,4,[4],1,1.0,True
5017,4,[],0,0.0,False
5018,0,[0],1,1.0,True
5019,0,[0],1,1.0,True
5020,7,[4],1,1.0,False
5021,9,[9],1,1.0,True
5022,1,[1],1,1.0,True
5023,2,[2],1,1.0,True
5024,5,[5],1,1.0,True
5025,0,[],0,0.0,False
5026,3,[3],1,1.0,True
5027,2,[2],1,1.0,True
5028,0,[0],1,1.0,True
5029,8,[8],1,1.0,True
5030,1,[1],1,1.0,True
5031,4,[4],1,1.0,True
5032,1,[1],1,1.0,True
5033,0,[0],1,1.0,True
5034,0,[0],1,1.0,True
5035,8,[],0,0.0,False
5036,4,[4],1,1.0,True
5037,7,[7],1,1.0,True
5038,2,[],0,0.0,False
5039,7,[4],1,1.0,False
5040,1,[1],1,1.0,True
5041,4,[4],1,1.0,True
5042,2,[2],1,1.0,True
5043,3,[3],1,1.0,True
5044,7,[7],1,1.0,True
5045,3,[3],1,1.0,True
5046,1,[1],1,1.0,True
5047,2,[2],1,1.0,True
5048,3,[3],1,1.0,True
5049,1,[1],1,1.0,True
5050,2,[2],1,1.0,True
5051,0,[0],1,1.0,True
5052,6,[6],1,1.0,True
5053,6,[6],1,1.0,True
5054,5,[5],1,1.0,True
5055,6,[6],1,1.0,True
5056,9,[9],1,1.0,True
5057,1,[1],1,1.0,True
5058,8,[8],1,1.0,True
5059,2,[2],1,1.0,True
5060,0,[0],1,1.0,True
5061,7,[7],1,1.0,True
5062,8,[8],1,1.0,True
5063,5,[5],1,1.0,True
5064,4,[4],1,1.0,True
5065,5,[5],1,1.0,True
5066,3,[3],1,1.0,True
5067,7,[7],1,1.0,True
5068,1,[1],1,1.0,True
5069,4,[4],1,1.0,True
5070,8,[8],1,1.0,True
5071,3,[3],1,1.0,True
5072,8,[8],1,1.0,True
5073,3,[3],1,1.0,True
5074,6,[6],1,1.0,True
5075,8,[8],1,1.0,True
5076,9,[9],1,1.0,True
5077,6,[6],1,1.0,True
5078,5,[5],1,1.0,True
5079,8,[8],1,1.0,True
5080,8,[8],1,1.0,True
5081,7,[7],1,1.0,True
5082,0,[0],1,1.0,True
5083,1,[1],1,1.0,True
5084,8,[8],1,1.0,True
5085,3,[3],1,1.0,True
5086,6,[6],1,1.0,True
5087,3,[3],1,1.0,True
5088,4,[4],1,1.0,True
5089,5,[5],1,1.0,True
5090,4,[4],1,1.0,True
5091,9,[9],1,1.0,True
5092,7,[7],1,1.0,True
5093,3,[3],1,1.0,True
5094,0,[0],1,1.0,True
5095,4,[4],1,1.0,True
5096,4,[4],1,1.0,True
5097,7,[7],1,1.0,True
5098,0,[0],1,1.0,True
5099,6,[6],1,1.0,True
5100,4,[4],1,1.0,True
5101,4,[4],1,1.0,True
5102,4,[4],1,1.0,True
5103,7,[7],1,1.0,True
5104,7,[7],1,1.0,True
5105,3,[4],1,1.0,False
5106,2,[2],1,1.0,True
5107,7,[7],1,1.0,True
5108,2,[6],1,1.0,False
5109,8,[8],1,1.0,True
5110,0,[0],1,1.0,True
5111,8,[8],1,1.0,True
5112,8,[8],1,1.0,True
5113,6,[6],1,1.0,True
5114,7,[7],1,1.0,True
5115,3,[3],1,1.0,True
5116,6,[6],1,1.0,True
5117,9,[9],1,1.0,True
5118,9,[9],1,1.0,True
5119,2,[2],1,1.0,True
5120,2,[2],1,1.0,True
5121,2,[2],1,1.0,True
5122,6,[6],1,1.0,True
5123,1,[1],1,1.0,True
5124,6,[6],1,1.0,True
5125,8,[8],1,1.0,True
5126,3,[3],1,1.0,True
5127,5,[5],1,1.0,True
5128,9,[9],1,1.0,True
5129,4,[4],1,1.0,True
5130,7,[7],1,1.0,True
5131,3,[4],1,1.0,False
5132,7,[7],1,1.0,True
5133,8,[4],1,1.0,False
5134,5,[5],1,1.0,True
5135,4,[4],1,1.0,True
5136,1,[1],1,1.0,True
5137,1,[1],1,1.0,True
5138,6,[6],1,1.0,True
5139,5,[5],1,1.0,True
5140,5,[5],1,1.0,True
5141,2,[2],1,1.0,True
5142,5,[5],1,1.0,True
5143,0,[0],1,1.0,True
5144,6,[6],1,1.0,True
5145,3,[3],1,1.0,True
5146,7,[7],1,1.0,True
5147,1,[1],1,1.0,True
5148,7,[7],1,1.0,True
5149,3,[3],1,1.0,True
5150,0,[0],1,1.0,True
5151,3,[3],1,1.0,True
5152,5,[5],1,1.0,True
5153,5,[],0,0.0,False
5154,6,[6],1,1.0,True
5155,1,[1],1,1.0,True
5156,6,[6],1,1.0,True
5157,4,[4],1,1.0,True
5158,8,[8],1,1.0,True
5159,0,[0],1,1.0,True
5160,1,[1],1,1.0,True
5161,8,[8],1,1.0,True
5162,4,[4],1,1.0,True
5163,3,[],0,0.0,False
5164,6,[6],1,1.0,True
5165,8,[0],1,1.0,False
5166,0,[0],1,1.0,True
5167,3,[3],1,1.0,True
5168,3,[3],1,1.0,True
5169,9,[9],1,1.0,True
5170,7,[7],1,1.0,True
5171,3,[4],1,1.0,False
5172,5,[5],1,1.0,True
5173,7,[7],1,1.0,True
5174,6,[6],1,1.0,True
5175,6,[6],1,1.0,True
5176,5,[5],1,1.0,True
5177,1,[1],1,1.0,True
5178,1,[1],1,1.0,True
5179,3,[],0,0.0,False
5180,5,[5],1,1.0,True
5181,0,[0],1,1.0,True
5182,9,[9],1,1.0,True
5183,1,[1],1,1.0,True
5184,2,[2],1,1.0,True
5185,5,[5],1,1.0,True
5186,7,[7],1,1.0,True
5187,3,[3],1,1.0,True
5188,9,[9],1,1.0,True
5189,5,[5],1,1.0,True
5190,8,[8],1,1.0,True
5191,6,[6],1,1.0,True
5192,7,[7],1,1.0,True
5193,4,[4],1,1.0,True
5194,3,[3],1,1.0,True
5195,3,[3],1,1.0,True
5196,5,[5],1,1.0,True
5197,4,[4],1,1.0,True
5198,1,[1],1,1.0,True
5199,2,[2],1,1.0,True
5200,4,[4],1,1.0,True
5201,0,[0],1,1.0,True
5202,9,[9],1,1.0,True
5203,1,[1],1,1.0,True
5204,2,[2],1,1.0,True
5205,0,[0],1,1.0,True
5206,3,[3],1,1.0,True
5207,8,[8],1,1.0,True
5208,8,[8],1,1.0,True
5209,2,[2],1,1.0,True
5210,8,[8],1,1.0,True
5211,5,[5],1,1.0,True
5212,7,[7],1,1.0,True
5213,0,[3],1,1.0,False
5214,7,[7],1,1.0,True
5215,2,[0],1,1.0,False
5216,8,[8],1,1.0,True
5217,6,[],0,0.0,False
5218,8,[8],1,1.0,True
5219,5,[5],1,1.0,True
5220,6,[],0,0.0,False
5221,4,[4],1,1.0,True
5222,6,[6],1,1.0,True
5223,8,[8],1,1.0,True
5224,0,[0],1,1.0,True
5225,4,[4],1,1.0,True
5226,5,[5],1,1.0,True
5227,6,[6],1,1.0,True
5228,9,[9],1,1.0,True
5229,1,[1],1,1.0,True
5230,5,[5],1,1.0,True
5231,6,[6],1,1.0,True
5232,2,[2],1,1.0,True
5233,9,[9],1,1.0,True
5234,8,[8],1,1.0,True
5235,2,[2],1,1.0,True
5236,6,[6],1,1.0,True
5237,3,[3],1,1.0,True
5238,1,[1],1,1.0,True
5239,2,[2],1,1.0,True
5240,9,[9],1,1.0,True
5241,2,[2],1,1.0,True
5242,2,[2],1,1.0,True
5243,5,[5],1,1.0,True
5244,7,[7],1,1.0,True
5245,6,[6],1,1.0,True
5246,0,[0],1,1.0,True
5247,5,[5],1,1.0,True
5248,7,[7],1,1.0,True
5249,5,[5],1,1.0,True
5250,1,[],0,0.0,False
5251,7,[],0,0.0,False
5252,6,[6],1,1.0,True
5253,4,[2],1,1.0,False
5254,2,[4],1,1.0,False
5255,3,[3],1,1.0,True
5256,7,[7],1,1.0,True
5257,9,[9],1,1.0,True
5258,6,[],0,0.0,False
5259,9,[9],1,1.0,True
5260,6,[6],1,1.0,True
5261,0,[2],1,1.0,False
5262,2,[],0,0.0,False
5263,0,[0],1,1.0,True
5264,8,[8],1,1.0,True
5265,1,[1],1,1.0,True
5266,7,[4],1,1.0,False
5267,7,[7],1,1.0,True
5268,0,[0],1,1.0,True
5269,2,[2],1,1.0,True
5270,2,[],0,0.0,False
5271,3,[3],1,1.0,True
5272,9,[9],1,1.0,True
5273,0,[0],1,1.0,True
5274,5,[5],1,1.0,True
5275,4,[4],1,1.0,True
5276,8,[8],1,1.0,True
5277,6,[6],1,1.0,True
5278,0,[0],1,1.0,True
5279,9,[9],1,1.0,True
5280,3,[6],1,1.0,False
5281,3,[3],1,1.0,True
5282,2,[2],1,1.0,True
5283,9,[9],1,1.0,True
5284,2,[2],1,1.0,True
5285,1,[1],1,1.0,True
5286,8,[8],1,1.0,True
5287,3,[3],1,1.0,True
5288,0,[0],1,1.0,True
5289,4,[],0,0.0,False
5290,9,[9],1,1.0,True
5291,6,[6],1,1.0,True
5292,9,[9],1,1.0,True
5293,7,[7],1,1.0,True
5294,0,[],0,0.0,False
5295,0,[0],1,1.0,True
5296,1,[1],1,1.0,True
5297,3,[3],1,1.0,True
5298,8,[8],1,1.0,True
5299,5,[5],1,1.0,True
5300,1,[1],1,1.0,True
5301,5,[5],1,1.0,True
5302,7,[7],1,1.0,True
5303,1,[1],1,1.0,True
5304,7,[7],1,1.0,True
5305,3,[3],1,1.0,True
5306,7,[7],1,1.0,True
5307,2,[],0,0.0,False
5308,2,[2],1,1.0,True
5309,1,[1],1,1.0,True
5310,2,[2],1,1.0,True
5311,5,[5],1,1.0,True
5312,9,[2],1,1.0,False
5313,1,[1],1,1.0,True
5314,9,[9],1,1.0,True
5315,8,[8],1,1.0,True
5316,7,[],0,0.0,False
5317,6,[6],1,1.0,True
5318,3,[],0,0.0,False
